timestamp,funding_rate
1602748800000,0.0001
1602777600000,0.0001
1602806400002,0.0001
1602835200003,0.0001
1602864000000,0.0001
1602892800006,0.0001
1602921600007,0.0001
1602950400009,0.0001
1602979200006,0.0001
1603008000000,0.0001
1603036800000,0.0001
1603065600000,0.0001
1603094400000,0.0001
1603123200000,0.0001
1603152000015,0.0001
1603180800000,0.0001
1603209600008,0.00003742
1603238400009,0.00002291
1603267200004,0.00007487
1603296000000,0.0001
1603324800000,0.0001
1603353600000,0.0001
1603382400004,0.0001
1603411200007,0.0001
1603440000000,0.0001
1603468800000,0.0001
1603497600000,0.0001
1603526400000,0.0001
1603555200008,0.0001
1603584000005,0.0001
1603612800014,0.0001
1603641600000,0.0001
1603670400004,0.0001
1603699200000,0.0001
1603728000000,0.0001
1603756800000,0.00009274
1603785600000,0.00006127
1603814400000,0.0001
1603843200000,0.00003725
1603872000006,0.0001
1603900800001,0.0001
1603929600000,-0.00026006
1603958400000,-0.00008052
1603987200000,-0.00003189
1604016000000,-0.00015268
1604044800002,-0.00000968
1604073600002,-0.00013414
1604102400003,-0.00024694
1604131200000,-0.00016865
1604160000000,0.00009204
1604188800000,-0.00006386
1604217600000,-0.00004096
1604246400000,-0.00005043
1604275200000,0.00007881
1604304000010,-0.00003275
1604332800000,0.00008717
1604361600000,-0.00017064
1604390400004,-0.00000467
1604419200009,-0.00008581
1604448000000,-0.00007816
1604476800000,-0.00002648
1604505600005,-0.00023791
1604534400017,0.0001
1604563200001,0.0001
1604592000000,0.0001
1604620800000,0.0001
1604649600001,0.00023315
1604678400001,0.0003429
1604707200001,0.00024948
1604736000000,0.00037914
1604764800006,0.0003589
1604793600000,0.0001
1604822400000,0.0001
1604851200000,0.0001
1604880000007,0.0001
1604908800001,0.0001
1604937600002,0.0001
1604966400003,0.0001
1604995200011,0.0001
1605024000000,0.0001
1605052800000,0.0001
1605081600009,0.0001
1605110400003,0.0001
1605139200001,0.0001
1605168000001,0.0001
1605196800000,0.0001
1605225600000,0.0001
1605254400000,0.0001
1605283200000,0.0001
1605312000005,0.0001
1605340800004,0.0001
1605369600001,0.00004277
1605398400001,0.0001
1605427200000,0.0001
1605456000003,0.0001
1605484800000,0.0001
1605513600010,0.0001
1605542400001,0.0001
1605571200002,0.0001
1605600000003,0.0001
1605628800003,0.0001
1605657600005,0.00021138
1605686400006,0.00057572
1605715200000,0.00021486
1605744000008,0.0001
1605772800000,0.00025015
1605801600001,0.00052207
1605830400003,0.0003665
1605859200005,0.00039647
1605888000000,0.00038617
1605916800000,0.0001
1605945600000,0.0001
1605974400001,0.00059438
1606003200005,0.00080363
1606032000000,0.00086985
1606060800000,0.00066537
1606089600005,0.00101151
1606118400000,0.00076207
1606147200003,0.00108391
1606176000000,0.00050801
1606204800000,0.00060366
1606233600005,0.00081176
1606262400005,0.00084235
1606291200005,0.00038079
1606320000015,0.00075292
1606348800012,0.00035414
1606377600002,0.0001313
1606406400001,0.00028796
1606435200001,0.00010773
1606464000000,0.0001
1606492800007,0.0001
1606521600007,0.0001
1606550400012,0.0001
1606579200000,0.0001
1606608000007,0.0001
1606636800000,0.0001
1606665600000,0.0001
1606694400004,0.0001
1606723200007,0.0001
1606752000000,0.00029481
1606780800000,0.00045929
1606809600003,0.00043287
1606838400000,0.00011546
1606867200001,0.0001
1606896000011,0.0001
1606924800005,0.0001
1606953600001,0.0001
1606982400031,0.0001
1607011200000,0.00025455
1607040000006,0.00012703
1607068800009,0.0001
1607097600000,0.0001
1607126400000,0.0001
1607155200000,0.0001
1607184000000,0.0001
1607212800004,0.0001
1607241600000,0.0001
1607270400001,0.0001
1607299200000,0.0001
1607328000008,0.0001
1607356800000,0.0001
1607385600003,0.0001
1607414400003,0.0001
1607443200033,0.0001
1607472000000,0.0001
1607500800010,0.0001
1607529600000,0.0001
1607558400000,0.0001
1607587200000,0.0001
1607616000007,0.0001
1607644800000,0.0001
1607673600016,0.0001
1607702400010,0.0001
1607731200009,0.0001
1607760000002,-0.00002135
1607788800000,0.00004314
1607817600007,0.0001
1607846400000,0.0001
1607875200000,0.0001
1607904000000,0.0001
1607932800000,0.0001
1607961600000,0.0001
1607990400006,0.0001
1608019200001,0.0001
1608048000000,0.0001
1608076800001,0.0001
1608105600000,0.0001
1608134400000,0.00046054
1608163200000,0.0001
1608192000000,0.00021355
1608220800011,0.00054618
1608249600000,0.00028532
1608278400000,0.00053548
1608307200000,0.00045032
1608336000000,0.0001
1608364800018,0.00038032
1608393600000,0.00070544
1608422400001,0.00078228
1608451200011,0.00037486
1608480000023,0.00038896
1608508800011,0.00041795
1608537600000,0.00030249
1608566400000,0.00023741
1608595200001,0.0001
1608624000006,0.0001
1608652800000,0.00019956
1608681600000,0.0001131
1608710400000,0.0001
1608739200000,0.00010214
1608768000012,0.0001
1608796800009,0.0001
1608825600001,0.00027216
1608854400000,0.00018528
1608883200000,0.0001
1608912000000,0.00034905
1608940800009,0.0001
1608969600001,0.00016965
1608998400006,0.0001
1609027200000,0.0001994
1609056000000,0.00025468
1609084800001,0.00071164
1609113600015,0.00043463
1609142400019,0.00036133
1609171200000,0.00071278
1609200000004,0.00037693
1609228800003,0.0004893
1609257600000,0.00039914
1609286400001,0.00048979
1609315200001,0.00076836
1609344000012,0.0006288
1609372800009,0.00053292
1609401600000,0.00060345
1609430400010,0.00036744
1609459200002,0.00022753
1609488000006,0.00026336
1609516800003,0.00034457
1609545600000,0.0001
1609574400000,0.00020151
1609603200006,0.00115471
1609632000018,0.00124058
1609660800000,0.00114744
1609689600002,0.00155006
1609718400000,0.00164126
1609747200000,0.00236482
1609776000000,0.00056137
1609804800020,0.00088338
1609833600003,0.00047166
1609862400003,0.00062904
1609891200010,0.00127193
1609920000003,0.00210008
1609948800000,0.00149253
1609977600007,0.00100316
1610006400000,0.00142744
1610035200004,0.00099841
1610064000000,0.00213517
1610092800000,0.00092044
1610121600000,0.00131892
1610150400009,0.00062954
1610179200004,0.00066918
1610208000000,0.00146942
1610236800000,0.00145604
1610265600005,0.00120632
1610294400000,0.00052988
1610323200000,0.00086486
1610352000012,0.00081553
1610380800000,0.00053444
1610409600000,0.00033526
1610438400000,0.00050855
1610467200008,0.00054945
1610496000001,0.00014768
1610524800000,0.0002259
1610553600003,0.0007053
1610582400000,0.00078331
1610611200012,0.00072627
1610640000000,0.00068503
1610668800002,0.00055628
1610697600000,0.00064483
1610726400004,0.00118185
1610755200000,0.0001
1610784000008,0.00032573
1610812800000,0.00068496
1610841600009,0.00033109
1610870400000,0.00030276
1610899200001,0.0001
1610928000000,0.00055375
1610956800004,0.00049321
1610985600000,0.0010355
1611014400000,0.0006167
1611043200005,0.0014009
1611072000012,0.00158467
1611100800012,0.00088178
1611129600001,0.00017967
1611158400001,0.00016482
1611187200000,0.00042078
1611216000000,0.00048357
1611244800004,0.00026589
1611273600012,0.0001
1611302400003,0.0001
1611331200001,0.0001
1611360000000,0.0001
1611388800002,0.00012182
1611417600000,0.0001
1611446400001,0.0001
1611475200011,0.00014368
1611504000005,0.00041388
1611532800007,0.0001
1611561600012,0.00052253
1611590400000,0.00042414
1611619200007,0.00013506
1611648000000,0.0001
1611676800000,0.0001
1611705600000,0.0001
1611734400011,0.0001
1611763200003,0.0001
1611792000000,0.0001
1611820800000,0.0001
1611849600000,0.00022262
1611878400009,0.0001
1611907200000,0.00064803
1611936000000,0.00166789
1611964800000,0.00039208
1611993600000,0.000332
1612022400000,0.00052428
1612051200009,0.00054944
1612080000000,0.00046117
1612108800000,0.00044234
1612137600001,0.00013932
1612166400014,0.00037561
1612195200000,0.00066848
1612224000000,0.00036787
1612252800006,0.00044278
1612281600000,0.00122181
1612310400009,0.00077297
1612339200006,0.00080805
1612368000006,0.00075287
1612396800005,0.00029063
1612425600000,0.00074286
1612454400011,0.00061936
1612483200009,0.00056635
1612512000004,0.00074838
1612540800000,0.00099154
1612569600008,0.00034782
1612598400009,0.00069827
1612627200000,0.00102371
1612656000000,0.00155546
1612684800005,0.00065121
1612713600001,0.00106206
1612742400000,0.00059267
1612771200001,0.00057887
1612800000000,0.00248993
1612828800010,0.00131125
1612857600006,0.00186573
1612886400007,0.00161159
1612915200009,0.00124313
1612944000014,0.0017535
1612972800005,0.00112397
1613001600000,0.00076742
1613030400000,0.0008307
1613059200000,0.0017411
1613088000000,0.00128772
1613116800000,0.0012563
1613145600000,0.00105533
1613174400001,0.00139999
1613203200003,0.00141609
1613232000000,0.00075946
1613260800013,0.00085048
1613289600000,0.00146185
1613318400008,0.00149489
1613347200000,0.0011786
1613376000006,0.00040617
1613404800000,0.00068133
1613433600001,0.000996
1613462400000,0.00123546
1613491200010,0.00141818
1613520000005,0.00104066
1613548800010,0.00093436
1613577600008,0.00147112
1613606400012,0.00132249
1613635200000,0.00154303
1613664000009,0.00125842
1613692800010,0.00091255
1613721600002,0.00084526
1613750400008,0.00128791
1613779200000,0.00156318
1613808000009,0.00116465
1613836800000,0.00122535
1613865600007,0.00100357
1613894400012,0.00099022
1613923200001,0.0012582
1613952000006,0.00117049
1613980800002,0.00091782
1614009600000,0.00077864
1614038400000,0.00024947
1614067200006,0.0002962
1614096000000,0.00013281
1614124800012,0.0001
1614153600016,0.00051791
1614182400011,0.00037289
1614211200007,0.00017706
1614240000000,0.00018247
1614268800010,0.00034053
1614297600000,0.0001
1614326400025,0.0001
1614355200010,0.0001
1614384000001,0.00030164
1614412800000,0.0004457
1614441600000,0.00010038
1614470400021,0.0001
1614499200009,0.0001
1614528000000,0.00037706
1614556800000,0.00016921
1614585600003,0.0001
1614614400001,0.0001
1614643200000,0.0001
1614672000000,0.0001
1614700800004,0.0001
1614729600000,0.0001
1614758400016,0.0001
1614787200000,0.00045078
1614816000000,0.0001
1614844800015,0.0001
1614873600001,0.0001
1614902400000,0.0001
1614931200002,0.0001
1614960000008,0.0001
1614988800000,0.0001
1615017600000,0.0001
1615046400000,0.0001
1615075200006,0.0001
1615104000005,0.0001
1615132800008,0.00017606
1615161600000,0.0001
1615190400000,0.0001
1615219200006,0.00024757
1615248000000,0.00072419
1615276800000,0.00041976
1615305600000,0.00057038
1615334400009,0.00024344
1615363200006,0.00048586
1615392000008,0.00056915
1615420800000,0.00095931
1615449600000,0.00099305
1615478400014,0.00085439
1615507200002,0.00102002
1615536000005,0.00067147
1615564800011,0.00051199
1615593600000,0.00047834
1615622400002,0.00060567
1615651200000,0.00057114
1615680000011,0.00081828
1615708800000,0.00084593
1615737600000,0.00115069
1615766400012,0.0008201
1615795200016,0.0010521
1615824000030,0.00015776
1615852800005,0.00022573
1615881600008,0.00035862
1615910400012,0.00040673
1615939200010,0.00035367
1615968000000,0.00019234
1615996800009,0.00024575
1616025600001,0.00030265
1616054400000,0.00029259
1616083200000,0.00032547
1616112000011,0.00032006
1616140800001,0.00012887
1616169600000,0.0003326
1616198400000,0.0004928
1616227200000,0.00044452
1616256000007,0.00048936
1616284800000,0.00031366
1616313600000,0.00042375
1616342400000,0.0001
1616371200007,0.00051919
1616400000001,0.00045562
1616428800000,0.00048977
1616457600000,0.0002421
1616486400010,0.00026619
1616515200023,0.00042245
1616544000002,0.00053454
1616572800000,0.00016567
1616601600000,0.00026422
1616630400000,0.00011828
1616659200000,0.0001
1616688000000,0.0001
1616716800008,0.00016
1616745600000,0.0001
1616774400012,0.0001
1616803200018,0.0001
1616832000000,0.0001
1616860800001,0.0001
1616889600000,0.0001
1616918400000,0.0001
1616947200005,0.0001
1616976000003,0.0001
1617004800000,0.0001
1617033600000,0.00018171
1617062400018,0.00032026
1617091200012,0.00027258
1617120000001,0.00083501
1617148800000,0.00080754
1617177600000,0.00070889
1617206400000,0.00058414
1617235200025,0.00109277
1617264000011,0.00095247
1617292800004,0.00051932
1617321600000,0.00071058
1617350400000,0.00106221
1617379200000,0.0010197
1617408000003,0.00063267
1617436800000,0.00107843
1617465600000,0.00101313
1617494400000,0.0005209
1617523200000,0.00048495
1617552000016,0.00026521
1617580800000,0.00039464
1617609600001,0.00043217
1617638400001,0.00037409
1617667200010,0.00097189
1617696000000,0.00057776
1617724800003,0.00083736
1617753600000,0.00057609
1617782400006,0.00053749
1617811200004,0.0005366
1617840000013,0.00040784
1617868800003,0.00024943
1617897600005,0.00026225
1617926400000,0.00019611
1617955200004,0.00026301
1617984000004,0.00021785
1618012800011,0.00012959
1618041600005,0.00148624
1618070400000,0.00119652
1618099200004,0.00086735
1618128000000,0.00099427
1618156800000,0.00105998
1618185600001,0.00093793
1618214400001,0.00106358
1618243200008,0.00094343
1618272000003,0.00084072
1618300800008,0.00089928
1618329600008,0.0012267
1618358400008,0.00090508
1618387200000,0.00108567
1618416000012,0.00104786
1618444800006,0.00076335
1618473600000,0.00082082
1618502400008,0.00110324
1618531200008,0.00109647
1618560000000,0.00120022
1618588800002,0.00115519
1618617600008,0.00054906
1618646400000,0.00054007
1618675200001,0.00087572
1618704000006,0.00081624
1618732800004,0.00058448
1618761600000,0.0001
1618790400000,0.0001
1618819200000,0.0001
1618848000009,0.0001
1618876800004,0.0001
1618905600000,0.0001
1618934400001,0.0001
1618963200013,0.0001
1618992000001,0.0001
1619020800002,0.0001
1619049600000,0.0001
1619078400000,0.0001
1619107200001,0.0001
1619136000002,0.0001
1619164800009,0.00047618
1619193600001,0.0001
1619222400019,0.0001
1619251200001,0.00027672
1619280000011,0.0001676
1619308800000,0.000217
1619337600010,0.00038558
1619366400000,0.0001
1619395200003,0.0001
1619424000002,0.0001
1619452800004,0.0001
1619481600000,0.0001
1619510400000,0.0001
1619539200009,0.0001
1619568000000,0.0001
1619596800000,0.0001
1619625600001,0.0001
1619654400004,0.0001
1619683200013,0.0001
1619712000003,0.0001
1619740800004,0.0001
1619769600019,0.0001
1619798400003,0.0001
1619827200002,0.00011209
1619856000006,0.0001
1619884800000,0.00032496
1619913600010,0.00015819
1619942400011,0.00045285
1619971200007,0.00045283
1620000000003,0.00040313
1620028800000,0.00036188
1620057600043,0.00067307
1620086400004,0.00050959
1620115200003,0.00012186
1620144000011,0.00066426
1620172800001,0.00044701
1620201600007,0.00042458
1620230400001,0.00011734
1620259200003,0.00076121
1620288000001,0.00059968
1620316800000,0.0009352
1620345600000,0.00044645
1620374400000,0.00053313
1620403200001,0.00017144
1620432000006,0.0005937
1620460800000,0.00046279
1620489600000,0.00046426
1620518400005,0.00048942
1620547200016,0.00043845
1620576000000,0.00063864
1620604800004,0.00033531
1620633600000,0.00090258
1620662400013,0.00098653
1620691200000,0.00039557
1620720000000,0.00050874
1620748800002,0.00025625
1620777600004,0.00016659
1620806400007,0.00033736
1620835200012,0.00039761
1620864000016,0.00011638
1620892800000,0.0001
1620921600008,0.00022863
1620950400007,0.0004004
1620979200001,0.00035219
1621008000004,0.00015069
1621036800022,0.0001
1621065600014,0.00010123
1621094400002,0.00020153
1621123200000,0.00040248
1621152000003,0.00016682
1621180800002,0.00036196
1621209600005,0.0001
1621238400001,0.00063989
1621267200000,0.00059294
1621296000019,0.00054643
1621324800001,0.00014723
1621353600006,0.00021809
1621382400000,0.0001
1621411200003,0.00035813
1621440000018,-0.00089697
1621468800005,0.0001
1621497600000,0.0001
1621526400005,0.0001
1621555200000,0.0001
1621584000000,-0.00001001
1621612800001,0.00007546
1621641600001,-0.00024448
1621670400002,0.0001
1621699200005,0.0001
1621728000006,-0.00005011
1621756800004,-0.00001059
1621785600002,0.00004696
1621814400007,-0.00008534
1621843200005,-0.00009905
1621872000005,0.00002089
1621900800000,0.0001
1621929600014,0.0001
1621958400000,0.0001
1621987200022,0.0001
1622016000018,0.0001
1622044800004,0.0001
1622073600000,0.0001
1622102400017,0.0001
1622131200000,0.0001
1622160000005,0.0001
1622188800009,0.0001
1622217600000,0.0001
1622246400006,0.0001
1622275200000,0.0001
1622304000000,0.00010375
1622332800003,0.0001
1622361600004,0.0001
1622390400018,0.0001
1622419200002,0.0001
1622448000000,0.0001
1622476800000,0.0001
1622505600001,0.0001
1622534400010,0.0001
1622563200010,0.0001
1622592000008,0.0001
1622620800000,0.0001
1622649600007,0.0001
1622678400019,0.0001
1622707200002,0.0001
1622736000003,0.0001
1622764800003,0.0001
1622793600006,0.00020566
1622822400002,0.0001
1622851200000,0.0001
1622880000004,0.0001
1622908800020,0.0001
1622937600000,0.0001
1622966400004,0.0001
1622995200000,0.0001
1623024000007,0.0001
1623052800007,0.0001
1623081600003,0.0001
1623110400000,0.0001
1623139200000,0.00001015
1623168000002,0.0001
1623196800009,0.0001
1623225600002,-0.00005397
1623254400000,-0.00014842
1623283200007,-0.00016793
1623312000003,0.00006027
1623340800000,0.0001
1623369600010,0.0001
1623398400007,0.00002612
1623427200006,0.00004776
1623456000005,-0.0000778
1623484800000,0.0001
1623513600018,-0.00000814
1623542400002,0.0000964
1623571200000,0.00002852
1623600000003,-0.00006559
1623628800000,0.0001
1623657600015,0.0001
1623686400000,-0.00003144
1623715200000,0.00008002
1623744000000,0.0001
1623772800004,0.0001
1623801600004,0.0001
1623830400001,0.0001
1623859200000,0.0001
1623888000004,0.0001
1623916800000,0.0001
1623945600002,0.0001
1623974400009,0.00005342
1624003200014,0.00000345
1624032000007,0.0001
1624060800003,-0.00005205
1624089600001,-0.00009441
1624118400000,0.00007475
1624147200005,0.0001
1624176000000,0.0001
1624204800002,-0.00018437
1624233600019,-0.00001617
1624262400000,0.0001
1624291200024,-0.00019854
1624320000008,0.00007947
1624348800009,0.0001
1624377600001,-0.00032806
1624406400003,6.7e-7
1624435200000,-0.00013693
1624464000000,-0.00019895
1624492800009,-0.00007785
1624521600018,0.0001
1624550400001,-0.00018863
1624579200009,0.00002372
1624608000004,0.0001
1624636800000,0.0001
1624665600007,-0.00011029
1624694400000,-0.00013121
1624723200002,-0.00010371
1624752000005,-0.00023578
1624780800010,-0.00052905
1624809600001,-0.00026102
1624838400025,-0.00002914
1624867200017,0.00003312
1624896000007,0.0001
1624924800008,0.00008346
1624953600000,0.0001
1624982400000,0.00003883
1625011200011,0.0001
1625040000044,0.0001
1625068800005,0.0001
1625097600000,0.0001
1625126400004,0.0001
1625155200028,0.0001
1625184000002,0.00008304
1625212800016,0.0001
1625241600007,-0.00012187
1625270400008,-0.00004866
1625299200000,-0.0001355
1625328000004,0.0000353
1625356800012,0.00003235
1625385600002,-0.0001527
1625414400003,0.00004428
1625443200004,0.0001
1625472000000,0.0001
1625500800009,-0.0001044
1625529600008,-0.00000681
1625558400019,-0.0001114
1625587200000,-0.00008213
1625616000007,-0.00013362
1625644800001,0.0001
1625673600008,0.0001
1625702400002,0.00001382
1625731200010,-0.00006403
1625760000003,-0.0002808
1625788800000,-0.00010885
1625817600006,-0.00017364
1625846400000,-0.00018845
1625875200002,-8.1e-7
1625904000000,0.00007847
1625932800001,7.2e-7
1625961600001,0.00007785
1625990400025,0.0001
1626019200006,-0.00003373
1626048000000,0.00008851
1626076800021,0.00003463
1626105600000,0.0001
1626134400000,0.0001
1626163200013,0.0001
1626192000005,5.2e-7
1626220800000,0.0001
1626249600000,0.00001317
1626278400005,-0.00011753
1626307200005,-0.00004883
1626336000001,0.0001
1626364800000,0.00001576
1626393600000,-0.00011529
1626422400000,0.00006105
1626451200001,0.00001073
1626480000004,0.0001
1626508800009,-0.00004343
1626537600006,0.00002365
1626566400000,0.0001
1626595200001,0.0001
1626624000003,-0.00004434
1626652800002,-0.0000751
1626681600006,0.00003183
1626710400006,-0.0000123
1626739200002,-0.00015687
1626768000011,-0.00012569
1626796800001,-0.00018939
1626825600022,-0.00022869
1626854400000,-0.00039139
1626883200018,-0.00032314
1626912000002,-0.00016261
1626940800006,0.00001362
1626969600010,0.00001374
1626998400013,0.00000344
1627027200000,-0.00016985
1627056000005,-0.0000099
1627084800000,-0.00007246
1627113600002,-0.00013379
1627142400001,-0.00010603
1627171200003,-0.00025685
1627200000015,-0.00021708
1627228800000,-0.00005198
1627257600000,-0.00054841
1627286400000,0.0001
1627315200000,0.0001
1627344000046,0.0001
1627372800014,0.0001
1627401600007,-0.00002248
1627430400000,-0.00002037
1627459200002,0.0001
1627488000005,0.0001
1627516800004,0.00001493
1627545600000,0.00008276
1627574400007,0.0001
1627603200004,0.0001
1627632000000,0.0001
1627660800000,-0.00002377
1627689600000,0.0001
1627718400014,0.0001
1627747200003,0.0001
1627776000005,0.0001
1627804800016,0.0001
1627833600001,0.0001
1627862400000,0.0001
1627891200014,0.0001
1627920000021,0.0001
1627948800000,0.0001
1627977600000,0.0001
1628006400009,0.0001
1628035200000,0.0001
1628064000000,0.0001
1628092800003,0.00001272
1628121600000,0.0001
1628150400000,0.0001
1628179200001,0.0001
1628208000000,0.0001
1628236800004,0.0001
1628265600003,0.0001
1628294400015,0.0001
1628323200001,0.0001
1628352000002,0.0001
1628380800000,0.0001
1628409600002,0.0001
1628438400018,0.0001
1628467200000,0.0001
1628496000000,0.0001
1628524800002,0.0001
1628553600000,0.0001
1628582400003,0.0001
1628611200000,0.0001
1628640000006,0.0001
1628668800003,0.0001
1628697600000,0.0001
1628726400013,0.0001
1628755200001,0.0001
1628784000000,0.0001
1628812800000,0.0001
1628841600000,0.0001
1628870400002,0.0001
1628899200006,0.0001
1628928000000,0.0001
1628956800000,0.0001
1628985600003,0.0001
1629014400000,0.0001
1629043200007,0.0001
1629072000012,0.0001
1629100800003,0.0001
1629129600010,0.00013924
1629158400018,0.0001
1629187200015,0.0001
1629216000006,0.0001
1629244800000,0.0001
1629273600000,0.0001
1629302400011,0.0001
1629331200000,0.0001
1629360000014,0.0001
1629388800000,0.0001
1629417600000,0.0001
1629446400001,0.00011483
1629475200001,0.00014278
1629504000005,0.0001
1629532800001,0.00020013
1629561600000,0.00016694
1629590400005,0.0001
1629619200007,0.0001
1629648000002,0.00014813
1629676800003,0.0001
1629705600005,0.0003918
1629734400002,0.00023983
1629763200006,0.000293
1629792000004,0.0001
1629820800000,0.00041348
1629849600015,0.00019568
1629878400000,0.0001
1629907200000,0.0001
1629936000001,0.0001
1629964800016,0.00021865
1629993600004,0.0001
1630022400013,0.0001
1630051200001,0.0001
1630080000004,0.0001
1630108800000,0.0001
1630137600000,0.0003224
1630166400000,0.00023137
1630195200000,0.0001
1630224000002,0.0001
1630252800005,0.0001
1630281600013,0.0001
1630310400008,0.0001
1630339200000,0.0002255
1630368000000,0.00036162
1630396800007,0.00027795
1630425600003,0.00023354
1630454400000,0.00044618
1630483200006,0.00027256
1630512000000,0.00033967
1630540800009,0.0004052
1630569600006,0.0004869
1630598400007,0.00057405
1630627200011,0.00047856
1630656000000,0.00033375
1630684800002,0.00024375
1630713600003,0.00043928
1630742400008,0.00011799
1630771200009,0.00019219
1630800000002,0.0001
1630828800002,0.0001
1630857600000,0.0001
1630886400003,0.00026783
1630915200008,0.0001
1630944000009,0.0001
1630972800004,0.0001
1631001600002,0.0001
1631030400001,0.00022977
1631059200005,0.0001
1631088000000,0.0001
1631116800000,0.0001
1631145600006,0.0001
1631174400014,0.0001
1631203200002,0.0001
1631232000001,0.0001
1631260800018,0.0001
1631289600006,0.00011115
1631318400000,0.0001
1631347200001,0.0001
1631376000000,0.0001
1631404800000,0.0001
1631433600002,0.0001
1631462400000,0.0001
1631491200000,0.0001
1631520000007,0.0001
1631548800005,0.0001
1631577600002,0.0001
1631606400000,0.0001
1631635200007,0.0001
1631664000012,0.0001
1631692800003,0.0001
1631721600006,0.0001
1631750400008,0.0001
1631779200005,0.0001
1631808000002,0.0001
1631836800000,0.0001
1631865600047,0.0001
1631894400013,0.0001
1631923200000,0.0001
1631952000010,0.0001
1631980800005,0.0001
1632009600006,0.0001
1632038400015,0.0001
1632067200007,0.0001
1632096000018,0.0001
1632124800000,0.0001
1632153600005,0.0001
1632182400005,0.0001
1632211200007,0.0001
1632240000000,0.0001
1632268800005,0.0001
1632297600006,0.0001
1632326400000,0.0001
1632355200003,0.00004744
1632384000000,0.00007835
1632412800007,0.0001
1632441600000,-0.00007856
1632470400017,-0.00008536
1632499200000,0.00003978
1632528000007,0.0001
1632556800002,0.00005629
1632585600004,0.0001
1632614400013,0.00002457
1632643200000,0.0001
1632672000005,-0.00001686
1632700800000,0.0001
1632729600001,0.0001
1632758400000,0.0001
1632787200000,0.00002549
1632816000014,0.00003318
1632844800000,0.00009756
1632873600000,0.00004448
1632902400002,0.00003757
1632931200000,0.00005661
1632960000000,0.0001
1632988800004,0.0001
1633017600005,0.00009235
1633046400012,0.00002202
1633075200008,-0.00002693
1633104000000,0.0001
1633132800000,0.00005277
1633161600002,0.00003519
1633190400011,0.00005938
1633219200019,0.0001
1633248000011,0.0001
1633276800004,0.0001
1633305600004,0.0001
1633334400000,0.0001
1633363200000,0.0001
1633392000007,0.0001
1633420800007,-0.00002427
1633449600004,0.00000161
1633478400002,0.0001
1633507200000,0.0001
1633536000003,0.0001
1633564800007,0.0001
1633593600002,0.0002918
1633622400000,0.00032669
1633651200011,0.00033379
1633680000003,0.00023355
1633708800002,0.00013417
1633737600006,0.0001
1633766400003,0.0001
1633795200000,0.00015717
1633824000000,0.0001
1633852800008,0.00020906
1633881600000,0.0001
1633910400002,0.0001
1633939200001,0.0001
1633968000006,0.0001
1633996800008,0.0001
1634025600013,0.0001
1634054400003,0.0001
1634083200003,0.0001
1634112000015,0.0001
1634140800000,0.0001
1634169600011,0.0001
1634198400017,0.00022797
1634227200000,0.00017282
1634256000005,0.0001
1634284800002,0.00036685
1634313600005,0.0001
1634342400009,0.00048084
1634371200000,0.00027876
1634400000003,0.00043303
1634428800001,0.00031281
1634457600002,0.00040131
1634486400002,0.0004425
1634515200006,0.00038415
1634544000004,0.00022227
1634572800001,0.0001
1634601600002,0.0001
1634630400000,0.00014974
1634659200000,0.0001
1634688000017,0.0001
1634716800004,0.0001
1634745600020,0.00063237
1634774400000,0.00068927
1634803200000,0.00057124
1634832000008,0.00062183
1634860800005,0.00033487
1634889600005,0.00024509
1634918400018,0.00033222
1634947200005,0.00026183
1634976000001,0.00014854
1635004800004,0.0001739
1635033600006,0.00030335
1635062400012,0.00037238
1635091200001,0.00032862
1635120000012,0.00048777
1635148800002,0.00020028
1635177600022,0.00017861
1635206400005,0.00040992
1635235200016,0.00060638
1635264000000,0.00055995
1635292800004,0.00033175
1635321600000,0.00030309
1635350400002,0.00023017
1635379200002,0.00015574
1635408000000,0.0001
1635436800005,0.00013782
1635465600000,0.0002352
1635494400007,0.00024122
1635523200001,0.00017968
1635552000000,0.00016972
1635580800001,0.00038483
1635609600013,0.00023181
1635638400008,0.00019088
1635667200010,0.00048915
1635696000001,0.00043874
1635724800009,0.00032554
1635753600014,0.00031437
1635782400001,0.00056812
1635811200000,0.00015524
1635840000007,0.00033216
1635868800010,0.00047797
1635897600019,0.0008207
1635926400000,0.00043965
1635955200005,0.00031399
1635984000006,0.00045987
1636012800004,0.0005075
1636041600004,0.00046368
1636070400000,0.00018372
1636099200013,0.00018568
1636128000016,0.00041167
1636156800010,0.00053155
1636185600000,0.00045326
1636214400007,0.00037687
1636243200013,0.00017244
1636272000005,0.00036277
1636300800004,0.00037438
1636329600001,0.00025861
1636358400000,0.00049328
1636387200000,0.0004876
1636416000000,0.00038683
1636444800014,0.00039251
1636473600001,0.00067839
1636502400000,0.00037679
1636531200003,0.00068212
1636560000001,0.00057535
1636588800008,0.00023211
1636617600012,0.0001
1636646400007,0.00021812
1636675200000,0.00018008
1636704000000,0.00035543
1636732800004,0.00036867
1636761600000,0.00015442
1636790400004,0.00031732
1636819200006,0.00021842
1636848000010,0.00013962
1636876800001,0.0001
1636905600000,0.00013059
1636934400008,0.00016126
1636963200000,0.00020745
1636992000000,0.00040989
1637020800000,0.00035998
1637049600001,0.0001
1637078400018,0.0001
1637107200005,0.0001
1637136000007,0.00013155
1637164800003,0.0001
1637193600017,0.0001
1637222400007,0.0001
1637251200011,0.00011235
